txHash,blockTimeUnix,changeType,ISC Balance Change,prevBalance,newBalance
35xiMmoyXGgS6sDNTKHRzp7wozMpyDDEeqQsS2BwB4Pfdfn2emTEJoGUpWtJFX6tDY8buhxRxJTR1cygrf5FveAZ,1680144866,dec,-1.285074,12996.894181,12995.609107
SBKDgGYJYQgmjTBVqd2XGwVNzpFcZ5dEu1XBEVtFPsLAXfpdtpU8vdn3RQFcp7FcGKdLThdyv943xbctxqGEqPD,1680144082,dec,-0.642539,12997.53672,12996.894181
62n6EmrwYwYomizsNVZrGHpmjdf3U1fnYyhnKubyBgS8L5X8BqRvCkbeheJ92NYiP1pAD2gAH2MQHrzeV7bc8EhN,1680140930,dec,-0.642541,12998.179261,12997.53672
463a86VEzJWeqs3YASARapHJtfoM6fcMZxtAUuea19CpfH1J7mw2j2ED4W3PhqgfJHFb8fr6Z23JzKZrcTemPV8t,1680140742,dec,-32.129078,13030.308339,12998.179261
3FYPiZiEXXWKcNMPZDTNxZK9FUzg3HxY6UCTtvUPhceDLx4QqHdHMrg9AY9G842SBuaqNoGcnWfXo2detHg2odbg,1680140721,dec,-32.133012,13062.441351,13030.308339
62BTfWMaj5kk5y5p9Vi9DR1DsZQcFPtWcESBButMJvZkHKXZHm3Xv8kSbMgrMjsJBzGpMCwQVYfCmvjFnwjisGnV,1680137614,inc,13062.44135,0.000001,13062.441351
4uW2efsThPJ61rRwEyD61eij7WSsqabhQfYUFYAhDmUB8CXvwpjcD6BmHvX4D9iMwHB7jYnKoVTydz7ysZXy2yyE,1680127784,dec,-4.926108,4.926109,0.000001
52FZ2grPVY7DgxMCxBnRHqEupCHa9py9gxCYQdnGdiq6RUEXAG4NAYe6j8Ye4DwEkP5sQPrhoB8TTkjDb3x2cwA2,1679862556,dec,-4.926108,9.852217,4.926109
3FH5L8UUW7Zw8u8u3AQmzX4k14XBiFtbpRq42RkgZZTkVeBGExG51EEZYarGQNDS2JKjYQoFigrLuvrFU1D59Xro,1679861198,inc,9.852217,0,9.852217
4cuHDNjzecrkqZYG1T8GTyEtV1uL9mNBNW24FqeFZ61SeWnaZRYHThRUjtCuMS6bs4WcH1BEkWs3D4C9UTL56heb,1679861179,inc,0,0,0
